UniqueKey,Date,HomeTeam,AwayTeam,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,score1,score2,Winner,HomeOdds,AwayOdds,DrawOdds
28/04/17AngersLyon,28/04/17,Angers,Lyon,56.97,75.44,0.2257,0.5245,0.2499,1.29,1.81,1,2,Lyon,3.3,3.4,2.2
29/04/17MonacoToulouse,29/04/17,Monaco,Toulouse,83.91,55.28,0.7992,0.0563,0.1445,2.46,0.45,3,1,Monaco,1.22,6.5,13
29/04/17GuingampSt Etienne,29/04/17,Guingamp,St Etienne,56.53,60.63,0.414,0.2819,0.3041,1.35,1.15,0,2,St Etienne,2.4,3.1,3.2
29/04/17MontpellierLille,29/04/17,Montpellier,Lille,59.18,59.16,0.4549,0.2556,0.2895,1.54,1.16,0,3,Lille,2.15,3.3,3.6
29/04/17NantesLorient,29/04/17,Nantes,Lorient,58.44,51.2,0.4739,0.2452,0.2808,1.69,1.16,1,0,Nantes,2.05,3.4,3.75
29/04/17MetzNancy,29/04/17,Metz,Nancy,44.92,44.43,0.4101,0.2861,0.3038,1.35,1.15,2,1,Metz,2.63,3.1,2.9
29/04/17BastiaRennes,29/04/17,Bastia,Rennes,43.54,55.04,0.3604,0.3148,0.3248,1.04,1.09,1,0,Bastia,3.6,3.2,2.2
30/04/17CaenMarseille,30/04/17,Caen,Marseille,50.02,66.51,0.3017,0.4085,0.2898,1.22,1.58,1,5,Marseille,3.6,3.4,2.1
30/04/17DijonBordeaux,30/04/17,Dijon,Bordeaux,52.16,67.2,0.3115,0.4042,0.2843,1.31,1.64,0,0,Draw,3.4,3.4,2.2
30/04/17NiceParis SG,30/04/17,Nice,Paris SG,65.18,86.75,0.126,0.6778,0.1962,1.06,1.9,3,1,Nice,6,4.33,1.53
14/05/17CaenRennes,14/05/17,Caen,Rennes,49.81,55.04,0.4022,0.2869,0.3109,1.28,1.1,0,1,Rennes,1.8,3.6,4.6
14/05/17MetzToulouse,14/05/17,Metz,Toulouse,48.21,54.41,0.3977,0.2983,0.304,1.33,1.21,1,1,Draw,2.6,3.25,2.8
14/05/17BastiaLorient,14/05/17,Bastia,Lorient,41.95,49.94,0.353,0.3506,0.2964,1.27,1.44,2,0,Bastia,3.2,3.2,2.3
14/05/17St EtienneParis SG,14/05/17,St Etienne,Paris SG,62.69,87.08,0.096,0.7299,0.174,0.99,1.93,0,5,Paris SG,9,5,1.33
14/05/17DijonNancy,14/05/17,Dijon,Nancy,50.44,41.77,0.4737,0.2328,0.2936,1.53,0.98,2,0,Dijon,2,3.5,3.75
14/05/17MontpellierLyon,14/05/17,Montpellier,Lyon,57.01,74.61,0.2286,0.533,0.2383,1.45,2,1,3,Lyon,3.1,3.6,2.25
14/05/17NantesGuingamp,14/05/17,Nantes,Guingamp,59.39,56.87,0.4726,0.2412,0.2862,1.62,1.1,4,1,Nantes,2.05,3.5,3.6
14/05/17MonacoLille,14/05/17,Monaco,Lille,84.3,58.99,0.7951,0.062,0.1429,2.51,0.58,4,0,Monaco,1.17,8,15
14/05/17NiceAngers,14/05/17,Nice,Angers,66.32,58.15,0.5309,0.1936,0.2755,1.69,0.94,0,2,Angers,1.73,3.6,5.25
14/05/17BordeauxMarseille,14/05/17,Bordeaux,Marseille,66.65,68.52,0.4299,0.2874,0.2827,1.57,1.26,1,1,Draw,2.45,3.4,2.88
17/05/17MonacoSt Etienne,17/05/17,Monaco,St Etienne,84.78,59.86,0.8007,0.061,0.1384,2.54,0.6,2,0,Monaco,1.2,7,13
20/05/17NancySt Etienne,20/05/17,Nancy,St Etienne,40.99,59.41,0.3471,0.3311,0.3219,1.03,1.16,3,1,Nancy,2.05,3.5,3.6
20/05/17MarseilleBastia,20/05/17,Marseille,Bastia,68.63,43.16,0.6652,0.1084,0.2264,2.2,0.5,1,0,Marseille,1.29,5.5,11
20/05/17GuingampMetz,20/05/17,Guingamp,Metz,55.4,47.35,0.5267,0.2119,0.2614,1.96,1.18,1,0,Guingamp,1.6,4.2,5.5
20/05/17LilleNantes,20/05/17,Lille,Nantes,58.35,60.88,0.4261,0.2676,0.3063,1.35,1.07,3,0,Lille,2.5,3.3,2.9
20/05/17LorientBordeaux,20/05/17,Lorient,Bordeaux,48.64,66.47,0.328,0.3854,0.2866,1.34,1.58,1,1,Draw,2.5,3.5,2.75
20/05/17RennesMonaco,20/05/17,Rennes,Monaco,55.78,84.95,0.0902,0.7339,0.1759,0.88,1.9,2,3,Monaco,3.5,3.6,2.05
20/05/17Paris SGCaen,20/05/17,Paris SG,Caen,88.88,49,0.8962,0.0274,0.0763,3.32,0.36,1,1,Draw,1.18,7.5,13
20/05/17ToulouseDijon,20/05/17,Toulouse,Dijon,55.22,51.26,0.4834,0.2235,0.2931,1.54,0.97,0,0,Draw,2.5,3.4,2.8
20/05/17AngersMontpellier,20/05/17,Angers,Montpellier,60.38,56.53,0.4849,0.2313,0.2838,1.65,1.07,2,0,Angers,2.1,3.5,3.5
20/05/17LyonNice,20/05/17,Lyon,Nice,75.04,64.12,0.6212,0.1593,0.2195,2.11,1.15,3,3,Draw,1.53,4.75,5.25
11/08/17NiceTroyes,11/08/17,Nice,Troyes,64.7,45.6,0.6636,0.1344,0.202,2.09,0.82,1,2,Troyes,1.53,4,7
11/08/17RennesLyon,11/08/17,Rennes,Lyon,58.13,73.91,0.3,0.4454,0.2546,1.25,1.58,1,2,Lyon,3.6,3.5,2
12/08/17NantesMarseille,12/08/17,Nantes,Marseille,57.37,70.04,0.3251,0.4115,0.2635,1.26,1.45,0,1,Marseille,3.5,3.4,2.15
12/08/17ToulouseMontpellier,12/08/17,Toulouse,Montpellier,58.35,57.4,0.4667,0.2575,0.2758,1.42,0.98,1,0,Toulouse,2.2,3.2,3.5
12/08/17AmiensAngers,12/08/17,Amiens,Angers,37.93,60.42,0.2404,0.5053,0.2543,1.04,1.63,0,2,Angers,2.9,3.1,2.63
12/08/17BordeauxMetz,12/08/17,Bordeaux,Metz,64.93,50.81,0.6123,0.1656,0.2222,1.92,0.89,2,0,Bordeaux,1.44,4.2,8.5
12/08/17CaenSt Etienne,12/08/17,Caen,St Etienne,53.43,58.13,0.4058,0.3138,0.2804,1.31,1.12,0,1,St Etienne,3,3.1,2.5
13/08/17StrasbourgLille,13/08/17,Strasbourg,Lille,40.28,61.77,0.2497,0.5023,0.248,1.12,1.69,3,0,Strasbourg,3.75,3.3,2.1
13/08/17DijonMonaco,13/08/17,Dijon,Monaco,54.2,80.78,0.1913,0.6041,0.2045,1.17,2.21,1,4,Monaco,7,4.2,1.5
13/08/17GuingampParis SG,13/08/17,Guingamp,Paris SG,58.72,88.22,0.1412,0.6749,0.1838,1,2.38,0,3,Paris SG,15,6,1.22
18/08/17MetzMonaco,18/08/17,Metz,Monaco,50.24,81.25,0.1577,0.651,0.1913,1.11,2.4,0,1,Monaco,10,5,1.3
19/08/17LyonBordeaux,19/08/17,Lyon,Bordeaux,74.23,65.41,0.5566,0.2111,0.2324,1.92,1.1,3,3,Draw,1.57,4.33,5.5
19/08/17St EtienneAmiens,19/08/17,St Etienne,Amiens,58.97,37.04,0.6776,0.1048,0.2177,1.88,0.58,3,0,St Etienne,1.53,4,7
19/08/17TroyesNantes,19/08/17,Troyes,Nantes,46.93,56.74,0.3561,0.3765,0.2674,1.36,1.4,0,1,Nantes,2.5,3.1,3.1
19/08/17NiceGuingamp,19/08/17,Nice,Guingamp,63.46,56.72,0.5288,0.2193,0.252,1.7,1.01,2,0,Nice,2,3.3,4
19/08/17RennesDijon,19/08/17,Rennes,Dijon,57.72,53.59,0.4968,0.2294,0.2738,1.5,0.93,2,2,Draw,1.6,3.9,6
19/08/17MontpellierStrasbourg,19/08/17,Montpellier,Strasbourg,56.91,43.18,0.6018,0.17,0.2282,1.92,0.91,1,1,Draw,1.85,3.5,4.5
20/08/17LilleCaen,20/08/17,Lille,Caen,58.95,52.49,0.5206,0.2146,0.2649,1.58,0.92,0,2,Caen,1.6,3.8,6
20/08/17MarseilleAngers,20/08/17,Marseille,Angers,70.5,61.33,0.5544,0.1912,0.2545,1.67,0.87,1,1,Draw,1.6,3.9,5.75
20/08/17Paris SGToulouse,20/08/17,Paris SG,Toulouse,89.16,58.76,0.8495,0.0316,0.1189,2.58,0.34,6,2,Paris SG,1.08,11,34
25/08/17Paris SGSt Etienne,25/08/17,Paris SG,St Etienne,89.46,59.25,0.8511,0.0351,0.1139,2.72,0.4,3,0,Paris SG,1.08,11,29
26/08/17NantesLyon,26/08/17,Nantes,Lyon,57.33,73.43,0.2943,0.4549,0.2508,1.31,1.68,0,0,Draw,3.6,3.4,2.1
26/08/17DijonMontpellier,26/08/17,Dijon,Montpellier,54.59,56.43,0.4352,0.2953,0.2695,1.48,1.18,2,1,Dijon,2.55,3.2,2.88
26/08/17BordeauxTroyes,26/08/17,Bordeaux,Troyes,66.38,46.3,0.6693,0.1257,0.205,2.08,0.77,2,1,Bordeaux,1.44,4.5,7.5
26/08/17CaenMetz,26/08/17,Caen,Metz,54.73,49.74,0.506,0.2288,0.2652,1.58,0.97,1,0,Caen,1.85,3.4,4.75
26/08/17ToulouseRennes,26/08/17,Toulouse,Rennes,58.78,56.8,0.4686,0.2412,0.2901,1.36,0.89,3,2,Toulouse,2.3,3.1,3.4
26/08/17AmiensNice,26/08/17,Amiens,Nice,36.75,64.14,0.1995,0.5599,0.2406,0.99,1.82,3,0,Amiens,3.3,3.2,2.3
27/08/17GuingampStrasbourg,27/08/17,Guingamp,Strasbourg,55.96,43.67,0.5872,0.1817,0.2311,1.9,0.95,2,0,Guingamp,1.91,3.4,4.33
27/08/17AngersLille,27/08/17,Angers,Lille,61.68,56.72,0.5049,0.2233,0.2718,1.52,0.92,1,1,Draw,2.25,3.1,3.5
27/08/17MonacoMarseille,27/08/17,Monaco,Marseille,81.45,70.13,0.5981,0.1807,0.2213,2.02,1.02,6,1,Monaco,1.62,4,5.5
10/09/17St EtienneAngers,10/09/17,St Etienne,Angers,59.14,61.22,0.4279,0.2772,0.295,1.29,0.98,1,1,Draw,2.15,3.2,3.75
10/09/17LyonGuingamp,10/09/17,Lyon,Guingamp,73.6,56.42,0.6469,0.1453,0.2078,2.11,0.89,2,1,Lyon,1.4,4.75,8.5
10/09/17MarseilleRennes,10/09/17,Marseille,Rennes,68.4,56.41,0.5817,0.1735,0.2449,1.75,0.84,1,3,Rennes,1.67,4,5
15/09/17ToulouseBordeaux,15/09/17,Toulouse,Bordeaux,59.19,66.67,0.3737,0.3368,0.2895,1.24,1.16,0,1,Bordeaux,2.9,3.1,2.5
16/09/17MonacoStrasbourg,16/09/17,Monaco,Strasbourg,81.04,42.39,0.8797,0.0308,0.0894,3.16,0.49,3,0,Monaco,1.18,7.5,15
16/09/17GuingampLille,16/09/17,Guingamp,Lille,57.25,56.35,0.4599,0.2587,0.2814,1.42,0.99,1,0,Guingamp,2.15,3.3,3.5
16/09/17DijonSt Etienne,16/09/17,Dijon,St Etienne,54.36,57.98,0.4137,0.3064,0.2799,1.37,1.14,0,1,St Etienne,3,3.2,2.5
16/09/17NantesCaen,16/09/17,Nantes,Caen,57.7,55.78,0.4691,0.2392,0.2918,1.35,0.88,1,0,Nantes,1.95,3.25,4.33
16/09/17TroyesMontpellier,16/09/17,Troyes,Montpellier,46.66,55.22,0.3663,0.3518,0.2819,1.27,1.24,0,1,Montpellier,2.8,3.2,2.7
17/09/17AmiensMarseille,17/09/17,Amiens,Marseille,40.15,66.04,0.2114,0.5448,0.2438,1.02,1.79,0,2,Marseille,4,3.2,2.05
17/09/17AngersMetz,17/09/17,Angers,Metz,62.38,48.58,0.5989,0.1587,0.2425,1.76,0.77,0,1,Metz,1.5,4,7.5
17/09/17RennesNice,17/09/17,Rennes,Nice,58.97,66.18,0.3807,0.3461,0.2733,1.37,1.29,0,1,Nice,2.3,3.2,3.3
17/09/17Paris SGLyon,17/09/17,Paris SG,Lyon,90.75,72.19,0.7796,0.0781,0.1423,2.75,0.77,2,0,Paris SG,1.17,7.5,17
22/09/17NiceAngers,22/09/17,Nice,Angers,66.6,60.83,0.5132,0.2211,0.2657,1.57,0.94,2,2,Draw,1.8,3.5,4.5
22/09/17LilleMonaco,22/09/17,Lille,Monaco,55.47,80.84,0.2036,0.5674,0.2289,1.09,1.96,0,4,Monaco,4.75,3.8,1.7
23/09/17MontpellierParis SG,23/09/17,Montpellier,Paris SG,56.08,90.7,0.1045,0.7232,0.1722,0.82,2.44,0,0,Draw,17,7.5,1.17
23/09/17MetzTroyes,23/09/17,Metz,Troyes,50.18,45.78,0.5,0.2344,0.2656,1.57,0.99,0,1,Troyes,2,3.3,4
23/09/17LyonDijon,23/09/17,Lyon,Dijon,72.01,53.92,0.6569,0.1399,0.2032,2.15,0.88,3,3,Draw,1.29,5.75,10
23/09/17CaenAmiens,23/09/17,Caen,Amiens,55.44,39.27,0.6184,0.1371,0.2445,1.71,0.66,1,0,Caen,1.85,3.3,4.75
23/09/17BordeauxGuingamp,23/09/17,Bordeaux,Guingamp,67.44,58.08,0.5544,0.1869,0.2587,1.63,0.83,3,1,Bordeaux,1.73,3.5,5.5
24/09/17St EtienneRennes,24/09/17,St Etienne,Rennes,58.37,58.4,0.4493,0.2578,0.2929,1.33,0.93,2,2,Draw,2.05,3.2,4
24/09/17StrasbourgNantes,24/09/17,Strasbourg,Nantes,42.62,57.95,0.2999,0.4118,0.2883,1.08,1.31,1,2,Nantes,2.55,3,3.1
24/09/17MarseilleToulouse,24/09/17,Marseille,Toulouse,66.88,58.26,0.5424,0.1962,0.2613,1.61,0.86,2,0,Marseille,1.53,4.2,6.5
29/09/17MonacoMontpellier,29/09/17,Monaco,Montpellier,79.74,55.96,0.7561,0.0777,0.1662,2.35,0.61,1,1,Draw,1.36,5,8.5
30/09/17Paris SGBordeaux,30/09/17,Paris SG,Bordeaux,90.95,68.09,0.8108,0.052,0.1372,2.55,0.5,6,2,Paris SG,1.14,9,15
30/09/17NantesMetz,30/09/17,Nantes,Metz,57.54,49.12,0.5371,0.1887,0.2742,1.5,0.77,1,0,Nantes,1.67,3.5,6
30/09/17DijonStrasbourg,30/09/17,Dijon,Strasbourg,55.31,43.05,0.5878,0.1823,0.2298,1.92,0.97,1,1,Draw,2.05,3.2,4
30/09/17GuingampToulouse,30/09/17,Guingamp,Toulouse,57.54,56.76,0.4579,0.2599,0.2822,1.41,0.99,1,1,Draw,1.91,3.4,4.33
30/09/17RennesCaen,30/09/17,Rennes,Caen,58.39,55.72,0.4759,0.2378,0.2864,1.39,0.9,0,1,Caen,1.91,3.25,4.5
01/10/17TroyesSt Etienne,01/10/17,Troyes,St Etienne,46.86,58.46,0.3345,0.3731,0.2923,1.14,1.22,2,1,Troyes,3.3,3.2,2.3
01/10/17AngersLyon,01/10/17,Angers,Lyon,61.5,71.25,0.3565,0.3792,0.2643,1.38,1.43,3,3,Draw,3.25,3.25,2.3
01/10/17NiceMarseille,01/10/17,Nice,Marseille,66.57,67.64,0.4428,0.2905,0.2666,1.52,1.18,2,4,Marseille,2.38,3.4,3
13/10/17LyonMonaco,13/10/17,Lyon,Monaco,71.19,78.4,0.3734,0.3931,0.2335,1.74,1.79,3,2,Lyon,2.1,3.75,3.3
14/10/17DijonParis SG,14/10/17,Dijon,Paris SG,54.72,90.87,0.0913,0.7634,0.1453,0.91,2.83,1,2,Paris SG,21,9,1.13
14/10/17LilleTroyes,14/10/17,Lille,Troyes,54.11,47.39,0.5196,0.2048,0.2756,1.49,0.83,2,2,Draw,1.55,3.8,6.5
14/10/17GuingampRennes,14/10/17,Guingamp,Rennes,56.93,56.91,0.452,0.269,0.279,1.43,1.04,2,0,Guingamp,2.15,3.3,3.5
14/10/17ToulouseAmiens,14/10/17,Toulouse,Amiens,57.33,39.03,0.6377,0.1203,0.2421,1.71,0.58,1,0,Toulouse,1.73,3.5,5
14/10/17St EtienneMetz,14/10/17,St Etienne,Metz,57.94,48.99,0.5446,0.1901,0.2653,1.58,0.81,3,1,St Etienne,1.53,4,7
14/10/17CaenAngers,14/10/17,Caen,Angers,57.14,61.79,0.4036,0.3013,0.295,1.26,1.04,0,2,Angers,2.5,3.1,3.1
15/10/17BordeauxNantes,15/10/17,Bordeaux,Nantes,69.01,57.65,0.5691,0.1731,0.2578,1.63,0.77,1,1,Draw,1.67,3.5,6
15/10/17MontpellierNice,15/10/17,Montpellier,Nice,57.51,65.33,0.3763,0.3403,0.2834,1.28,1.21,2,0,Montpellier,2.4,3.2,3.1
15/10/17StrasbourgMarseille,15/10/17,Strasbourg,Marseille,43.63,69.17,0.213,0.5493,0.2377,1.07,1.86,3,3,Draw,4.2,3.4,1.91
20/10/17St EtienneMontpellier,20/10/17,St Etienne,Montpellier,59.4,58.3,0.4573,0.247,0.2958,1.32,0.89,0,1,Montpellier,2.14,3.25,3.6
21/10/17MonacoCaen,21/10/17,Monaco,Caen,76.64,55.69,0.6815,0.1201,0.1984,2.15,0.77,2,0,Monaco,1.33,5,10
21/10/17RennesLille,21/10/17,Rennes,Lille,55.49,53.5,0.4704,0.245,0.2846,1.4,0.93,1,0,Rennes,2.14,3.29,3.5
21/10/17MetzDijon,21/10/17,Metz,Dijon,47.53,55.22,0.3774,0.3533,0.2692,1.39,1.34,1,2,Dijon,2.75,3.29,2.62
21/10/17AmiensBordeaux,21/10/17,Amiens,Bordeaux,39.11,68.09,0.1872,0.5672,0.2456,0.9,1.76,1,0,Amiens,5.5,3.79,1.64
21/10/17NantesGuingamp,21/10/17,Nantes,Guingamp,58.59,58.34,0.4539,0.2534,0.2927,1.33,0.92,2,1,Nantes,2.1,3.29,3.75
21/10/17AngersToulouse,21/10/17,Angers,Toulouse,63.26,57.27,0.5105,0.2115,0.2779,1.47,0.84,0,1,Toulouse,2,3.39,4
22/10/17NiceStrasbourg,22/10/17,Nice,Strasbourg,63.47,44.94,0.6548,0.1409,0.2043,2.14,0.88,1,2,Strasbourg,1.57,4,6
22/10/17TroyesLyon,22/10/17,Troyes,Lyon,48.02,71.86,0.2267,0.5421,0.2312,1.19,1.95,0,5,Lyon,5,4,1.66
22/10/17MarseilleParis SG,22/10/17,Marseille,Paris SG,67.85,91.18,0.1612,0.649,0.1897,1.15,2.44,2,2,Draw,6.5,5,1.44
27/10/17Paris SGNice,27/10/17,Paris SG,Nice,90.7,62.08,0.8585,0.039,0.1025,3.03,0.54,3,0,Paris SG,1.14,9,17
28/10/17BordeauxMonaco,28/10/17,Bordeaux,Monaco,66.58,76.74,0.348,0.4047,0.2473,1.51,1.65,0,2,Monaco,2.5,3.39,2.79
28/10/17DijonNantes,28/10/17,Dijon,Nantes,55.76,58.74,0.4169,0.2958,0.2873,1.33,1.07,1,0,Dijon,2.6,3.1,2.89
28/10/17MontpellierRennes,28/10/17,Montpellier,Rennes,59.4,55.4,0.4888,0.2167,0.2945,1.35,0.79,0,1,Rennes,2.04,3.1,4.09
28/10/17CaenTroyes,28/10/17,Caen,Troyes,55.47,45.67,0.5509,0.1795,0.2696,1.54,0.75,1,0,Caen,1.66,3.6,5.75
28/10/17StrasbourgAngers,28/10/17,Strasbourg,Angers,46.38,62.37,0.2958,0.4404,0.2639,1.22,1.54,2,2,Draw,2.7,3.1,2.79
28/10/17GuingampAmiens,28/10/17,Guingamp,Amiens,58.19,40.63,0.6328,0.129,0.2382,1.75,0.64,1,1,Draw,1.66,3.5,6
29/10/17LyonMetz,29/10/17,Lyon,Metz,73.94,47,0.7794,0.0698,0.1508,2.52,0.62,2,0,Lyon,1.18,7.5,15
29/10/17ToulouseSt Etienne,29/10/17,Toulouse,St Etienne,58.06,58.26,0.4468,0.2538,0.2995,1.28,0.89,0,0,Draw,2.2,3.1,3.6
29/10/17LilleMarseille,29/10/17,Lille,Marseille,53.53,68.74,0.304,0.4259,0.2702,1.2,1.47,0,1,Marseille,3.39,3.25,2.25
17/11/17LilleSt Etienne,17/11/17,Lille,St Etienne,54.43,55.96,0.432,0.2669,0.3011,1.26,0.92,3,1,Lille,2.1,3.25,3.75
17/11/17AmiensMonaco,17/11/17,Amiens,Monaco,42.42,79.19,0.1292,0.6759,0.1948,0.86,2.23,1,1,Draw,5.25,3.79,1.66
18/11/17Paris SGNantes,18/11/17,Paris SG,Nantes,92.11,58.99,0.8843,0.0205,0.0952,2.79,0.27,4,1,Paris SG,1.11,10,21
18/11/17StrasbourgRennes,18/11/17,Strasbourg,Rennes,45.93,57.06,0.3404,0.3768,0.2828,1.21,1.29,2,1,Strasbourg,2.29,3.2,3.29
18/11/17DijonTroyes,18/11/17,Dijon,Troyes,55.45,47.57,0.5355,0.2048,0.2597,1.63,0.9,3,1,Dijon,1.9,3.39,4.33
18/11/17ToulouseMetz,18/11/17,Toulouse,Metz,57.66,45.75,0.5714,0.1604,0.2682,1.54,0.68,0,0,Draw,1.72,3.6,5.25
18/11/17GuingampAngers,18/11/17,Guingamp,Angers,55.04,59.92,0.4027,0.318,0.2792,1.36,1.18,1,1,Draw,2.29,3.2,3.29
19/11/17CaenNice,19/11/17,Caen,Nice,52.22,61.58,0.3577,0.3511,0.2912,1.2,1.18,1,1,Draw,2.6,3.1,2.89
19/11/17LyonMontpellier,19/11/17,Lyon,Montpellier,76.35,57.34,0.6566,0.1237,0.2197,1.92,0.69,0,0,Draw,1.39,4.5,9
19/11/17BordeauxMarseille,19/11/17,Bordeaux,Marseille,64.78,70.75,0.3944,0.3401,0.2655,1.45,1.33,1,1,Draw,2.29,3.39,3.1
20/11/17AmiensLille,20/11/17,Amiens,Lille,43.62,55.04,0.3328,0.3563,0.3108,1.04,1.09,3,0,Amiens,2.7,3.1,2.7
24/11/17St EtienneStrasbourg,24/11/17,St Etienne,Strasbourg,55.39,46.68,0.5466,0.2024,0.251,1.71,0.94,2,2,Draw,2,3.5,3.75
25/11/17RennesNantes,25/11/17,Rennes,Nantes,56.34,59.74,0.4093,0.2763,0.3144,1.16,0.89,2,1,Rennes,2.39,3.1,3.2
25/11/17MontpellierLille,25/11/17,Montpellier,Lille,58.53,52.68,0.5049,0.1943,0.3009,1.32,0.7,3,0,Montpellier,2.14,3.2,3.7
25/11/17DijonToulouse,25/11/17,Dijon,Toulouse,55.79,57.62,0.4271,0.2785,0.2943,1.29,0.99,3,1,Dijon,2.25,3.2,3.39
25/11/17CaenBordeaux,25/11/17,Caen,Bordeaux,52.74,64.03,0.3368,0.3668,0.2964,1.12,1.19,1,0,Caen,3.39,3.1,2.29
25/11/17TroyesAngers,25/11/17,Troyes,Angers,47.25,59.93,0.3257,0.3913,0.283,1.17,1.31,3,0,Troyes,3.2,3.2,2.37
25/11/17MetzAmiens,25/11/17,Metz,Amiens,45.78,45.94,0.4474,0.2578,0.2948,1.31,0.92,0,2,Amiens,2.37,3.2,3.2
26/11/17NiceLyon,26/11/17,Nice,Lyon,61.02,75.2,0.3052,0.4394,0.2554,1.31,1.62,0,5,Lyon,3.29,3.39,2.2
26/11/17MarseilleGuingamp,26/11/17,Marseille,Guingamp,70.6,54.98,0.6248,0.1523,0.2229,1.95,0.84,1,0,Marseille,1.5,4.33,6.5
26/11/17MonacoParis SG,26/11/17,Monaco,Paris SG,76.65,92.6,0.2086,0.5924,0.1991,1.4,2.41,1,2,Paris SG,5.25,4.75,1.53
28/11/17StrasbourgCaen,28/11/17,Strasbourg,Caen,47.53,53.18,0.3954,0.3241,0.2805,1.34,1.19,0,0,Draw,1.95,3.25,4.2
28/11/17AmiensDijon,28/11/17,Amiens,Dijon,47.15,56.32,0.3604,0.3548,0.2847,1.24,1.23,2,1,Amiens,2.37,3.1,3.25
28/11/17BordeauxSt Etienne,28/11/17,Bordeaux,St Etienne,63.55,54.57,0.5466,0.1898,0.2635,1.59,0.82,3,0,Bordeaux,1.83,3.39,4.75
29/11/17AngersRennes,29/11/17,Angers,Rennes,57.83,56.61,0.46,0.2489,0.2911,1.35,0.91,1,2,Rennes,2.1,3.2,3.79
29/11/17NantesMonaco,29/11/17,Nantes,Monaco,59.52,75.91,0.2897,0.4484,0.2619,1.21,1.57,1,0,Nantes,3.75,3.39,2.04
29/11/17LyonLille,29/11/17,Lyon,Lille,77.62,50.58,0.7833,0.0606,0.1561,2.36,0.5,1,2,Lille,1.33,5,10
29/11/17ToulouseNice,29/11/17,Toulouse,Nice,57.2,58.11,0.443,0.267,0.29,1.34,0.97,1,2,Nice,2.62,3,2.89
29/11/17MetzMarseille,29/11/17,Metz,Marseille,44.54,71.09,0.2041,0.5536,0.2422,1,1.8,0,3,Marseille,6.5,4.33,1.5
29/11/17GuingampMontpellier,29/11/17,Guingamp,Montpellier,54.29,60.57,0.3795,0.3094,0.311,1.13,0.99,0,0,Draw,2.39,3.1,3.25
29/11/17Paris SGTroyes,29/11/17,Paris SG,Troyes,92.86,49.39,0.9437,0.0087,0.0476,3.6,0.24,2,0,Paris SG,1.04,17,34
01/12/17DijonBordeaux,01/12/17,Dijon,Bordeaux,56,64.71,0.3615,0.3642,0.2743,1.32,1.32,3,2,Dijon,3.1,3.1,2.5
10/12/17AmiensLyon,10/12/17,Amiens,Lyon,46.39,75.75,0.1808,0.584,0.2352,0.93,1.86,1,2,Lyon,5.5,4,1.61
10/12/17NantesNice,10/12/17,Nantes,Nice,60.96,57.96,0.485,0.2318,0.2833,1.42,0.89,1,2,Nice,2.1,3.1,3.89
10/12/17MarseilleSt Etienne,10/12/17,Marseille,St Etienne,71.88,52.58,0.6607,0.1208,0.2185,1.92,0.67,3,0,Marseille,1.5,4.2,7
15/12/17St EtienneMonaco,15/12/17,St Etienne,Monaco,51.16,73.48,0.2383,0.5216,0.24,1.17,1.84,0,4,Monaco,4.75,3.75,1.75
16/12/17RennesParis SG,16/12/17,Rennes,Paris SG,58.9,90.87,0.1214,0.6912,0.1874,0.85,2.3,1,4,Paris SG,11,7,1.22
16/12/17TroyesAmiens,16/12/17,Troyes,Amiens,50.52,47.22,0.4824,0.2286,0.2889,1.38,0.86,1,0,Troyes,2.29,3.1,3.39
16/12/17MontpellierMetz,16/12/17,Montpellier,Metz,60.63,42.41,0.6319,0.1118,0.2562,1.59,0.5,1,3,Metz,1.44,4.2,8
16/12/17DijonLille,16/12/17,Dijon,Lille,54.39,54.11,0.4568,0.2772,0.266,1.54,1.14,3,0,Dijon,2.25,3.2,3.39
16/12/17StrasbourgToulouse,16/12/17,Strasbourg,Toulouse,51.04,57.16,0.3878,0.3269,0.2853,1.29,1.16,2,1,Strasbourg,2.1,3.2,3.7
16/12/17CaenGuingamp,16/12/17,Caen,Guingamp,53.64,57.73,0.4047,0.2866,0.3087,1.18,0.94,0,0,Draw,2.14,3.25,3.6
17/12/17NantesAngers,17/12/17,Nantes,Angers,60.12,56.92,0.4814,0.2236,0.295,1.34,0.82,1,0,Nantes,2.04,3.2,4
17/12/17NiceBordeaux,17/12/17,Nice,Bordeaux,58.87,60.73,0.4348,0.2946,0.2705,1.48,1.17,1,0,Nice,2.29,3.25,3.2
17/12/17LyonMarseille,17/12/17,Lyon,Marseille,75.06,73.11,0.4758,0.2689,0.2552,1.66,1.18,2,0,Lyon,2.04,3.6,3.5
20/12/17AngersDijon,20/12/17,Angers,Dijon,57.02,55.75,0.4711,0.263,0.2659,1.55,1.09,2,1,Angers,2.14,3.25,3.6
20/12/17LilleNice,20/12/17,Lille,Nice,52.79,59.38,0.3852,0.3266,0.2882,1.27,1.15,1,1,Draw,2.54,3.2,2.89
20/12/17MonacoRennes,20/12/17,Monaco,Rennes,75.41,58.68,0.6359,0.1442,0.2199,1.96,0.81,2,1,Monaco,1.39,4.75,8
20/12/17MetzStrasbourg,20/12/17,Metz,Strasbourg,45.19,51.5,0.3905,0.3401,0.2694,1.41,1.3,3,0,Metz,3,3.29,2.45
